REGN,C1_3,C2_3,C3_3
1704,Í9.1,0.00,
1704,Í10.1,0.46,
1704,Í12,0.00,
1717,Í1,23.37,
1717,Í2,112.89,
1717,Í3,151.87,
1717,Í4,39.11,
1717,Í7,339.63,
1717,Í9.1,0.00,
1717,Í10.1,0.85,
1717,Í12,0.00,
1720,Í1,11.29,
1720,Í2,37.47,
1720,Í3,119.52,
1720,Í4,62.30,
1720,Í7,325.36,
1720,Í9.1,0.00,
1720,Í10.1,1.89,
1720,Í12,0.16,
1724,Í1,57.10,
1724,Í2,86.51,
1724,Í3,91.70,
1724,Í4,41.35,
1724,Í7,51.93,
1724,Í9.1,2.01,
1724,Í10.1,2.42,
1724,Í12,0.00,
1730,Í1,11.67,
1730,Í2,137.59,
1730,Í3,132.25,
1730,Í4,22.27,
1730,Í7,558.57,
1730,Í9.1,0.00,
1730,Í10.1,0.23,
1730,Í12,0.00,
1734,Í1,36.19,
1734,Í2,46.10,
1734,Í3,96.69,
1734,Í4,52.12,
1734,Í7,146.22,
1734,Í9.1,0.00,
1734,Í10.1,0.70,
1734,Í12,0.00,
1736,Í1,36.49,
1736,Í2,102.00,
1736,Í3,114.12,
1736,Í4,47.07,
1736,Í7,181.66,
1736,Í9.1,0.00,
1736,Í10.1,0.65,
1736,Í12,0.00,
1738,Í1,34.54,
1738,Í2,90.63,
1738,Í3,90.33,
1738,Í4,73.36,
1738,Í7,86.80,
1738,Í9.1,0.00,
1738,Í10.1,2.48,
1738,Í12,0.00,
1743,Í1,15.25,
1743,Í2,34.77,
1743,Í3,129.70,
1743,Í4,82.06,
1743,Í7,509.25,
1743,Í9.1,13.09,
1743,Í10.1,1.85,
1743,Í12,10.05,
1745,Í1,15.21,
1745,Í2,64.23,
1745,Í3,107.52,
1745,Í4,101.56,
1745,Í7,207.84,
1745,Í9.1,0.00,
1745,Í10.1,2.25,
1745,Í12,0.00,
1747,Í1,45.08,
1747,Í2,39.64,
1747,Í3,97.84,
1747,Í4,73.52,
1747,Í7,96.95,
1747,Í9.1,11.60,
1747,Í10.1,2.01,
1747,Í12,0.00,
1751,Í1,11.55,
1751,Í2,73.08,
1751,Í3,80.71,
1751,Í4,76.41,
1751,Í7,475.10,
1751,Í9.1,6.16,
1751,Í10.1,1.07,
1751,Í12,0.00,
1752,Í1,11.15,
1752,Í2,69.21,
1752,Í3,85.94,
1752,Í4,53.82,
1752,Í7,450.38,
1752,Í9.1,4.62,
1752,Í10.1,1.39,
1752,Í12,0.00,
1763,Í1,21.30,
1763,Í2,74.55,
1763,Í3,116.29,
1763,Í4,73.10,
1763,Í7,263.45,
1763,Í9.1,0.00,
1763,Í10.1,2.03,
1763,Í12,0.00,
1765,Í1,20.76,
1765,Í2,56.02,
1765,Í3,68.94,
1765,Í4,95.88,
1765,Í7,70.40,
1765,Í9.1,0.00,
1765,Í10.1,1.41,
1765,Í12,0.00,
1776,Í1,11.38,
1776,Í2,107.05,
1776,Í3,90.20,
1776,Í4,81.08,
1776,Í7,378.77,
1776,Í9.1,0.00,
1776,Í10.1,1.38,
1776,Í12,6.01,
1777,Í1,22.96,
1777,Í2,149.78,
1777,Í3,130.39,
1777,Í4,91.81,
1777,Í7,93.52,
1777,Í9.1,11.74,
1777,Í10.1,0.64,
1777,Í12,0.00,
1781,Í1,15.78,
1781,Í2,71.76,
1781,Í3,97.49,
1781,Í4,108.08,
1781,Í7,383.40,
1781,Í9.1,0.00,
1781,Í10.1,2.00,
1781,Í12,4.18,
1788,Í1,21.25,
1788,Í2,56.82,
1788,Í3,56.52,
1788,Í4,86.65,
1788,Í7,211.85,
1788,Í9.1,0.00,
1788,Í10.1,0.78,
1788,Í12,0.00,
1792,Í1,22.26,
1792,Í2,27.05,
1792,Í3,122.49,
1792,Í4,81.88,
1792,Í7,0.00,
1792,Í9.1,0.00,
1792,Í10.1,0.01,
1792,Í12,0.00,
1794,Í1,24.16,
1794,Í2,38.46,
1794,Í3,88.86,
1794,Í4,91.51,
1794,Í7,220.41,
1794,Í9.1,0.00,
1794,Í10.1,1.27,
1794,Í12,0.00,
1809,Í1,23.00,
1809,Í2,80.68,
1809,Í3,86.07,
1809,Í4,80.23,
1809,Í7,107.06,
1809,Í9.1,0.00,
1809,Í10.1,1.16,
1809,Í12,0.00,
1810,Í1,11.82,
1810,Í2,55.35,
1810,Í3,109.22,
1810,Í4,82.60,
1810,Í7,95.43,
1810,Í9.1,0.00,
1810,Í10.1,1.91,
1810,Í12,0.00,
1812,Í1,15.56,
1812,Í2,29.99,
1812,Í3,710.62,
1812,Í4,0.02,
1812,Í7,733.34,
1812,Í9.1,0.00,
1812,Í10.1,0.14,
1812,Í12,0.00,
1816,Í1,12.55,
1816,Í2,23.61,
1816,Í3,55.96,
1816,Í4,93.64,
1816,Í7,45.65,
1816,Í9.1,0.00,
1816,Í10.1,0.31,
1816,Í12,0.00,
1818,Í1,21.91,
1818,Í2,69.17,
1818,Í3,138.76,
1818,Í4,57.80,
1818,Í7,199.48,
1818,Í9.1,10.59,
1818,Í10.1,1.94,
1818,Í12,0.00,
1829,Í1,37.51,
1829,Í2,194.66,
1829,Í3,181.34,
1829,Í4,29.18,
1829,Í7,45.92,
1829,Í9.1,0.00,
1829,Í10.1,0.14,
1829,Í12,0.00,
1835,Í1,56.91,
1835,Í2,94.93,
1835,Í3,95.34,
1835,Í4,72.36,
1835,Í7,119.31,
1835,Í9.1,0.00,
1835,Í10.1,0.00,
1835,Í12,0.00,
1860,Í1,36.64,
1860,Í2,45.27,
1860,Í3,56.68,
1860,Í4,48.53,
1860,Í7,98.28,
1860,Í9.1,0.67,
1860,Í10.1,3.00,
1860,Í12,0.00,
1868,Í1,81.67,
1868,Í2,104.73,
1868,Í3,113.64,
1868,Í4,6.45,
1868,Í7,89.94,
1868,Í9.1,0.00,
1868,Í10.1,0.00,
1868,Í12,0.00,
1869,Í1,15.40,
1869,Í2,33.43,
1869,Í3,60.67,
1869,Í4,85.33,
1869,Í7,369.05,
1869,Í9.1,0.00,
1869,Í10.1,2.34,
1869,Í12,0.00,
1885,Í1,11.12,
1885,Í2,83.14,
1885,Í3,71.66,
1885,Í4,99.14,
1885,Í7,526.77,
1885,Í9.1,0.21,
1885,Í10.1,0.55,
1885,Í12,0.00,
1896,Í1,21.75,
1896,Í2,71.00,
1896,Í3,70.72,
1896,Í4,60.08,
1896,Í7,157.30,
1896,Í9.1,0.00,
1896,Í10.1,0.85,
1896,Í12,0.00,
1902,Í1,20.70,
1902,Í2,57.58,
1902,Í3,95.14,
1902,Í4,83.03,
1902,Í7,227.36,
1902,Í9.1,0.00,
1902,Í10.1,2.65,
1902,Í12,0.00,
1909,Í1,78.07,
1909,Í2,75.68,
1909,Í3,106.16,
1909,Í4,21.17,
1909,Í7,0.00,
1909,Í9.1,0.00,
1909,Í10.1,0.00,
1909,Í12,0.00,
1910,Í1,41.26,
1910,Í2,92.85,
1910,Í3,89.69,
1910,Í4,78.82,
1910,Í7,21.42,
1910,Í9.1,0.83,
1910,Í10.1,1.55,
1910,Í12,0.00,
1917,Í1,20.50,
1917,Í2,67.71,
1917,Í3,85.58,
1917,Í4,62.72,
1917,Í7,266.32,
1917,Í9.1,0.00,
1917,Í10.1,1.72,
1917,Í12,0.00,
1926,Í1,98.47,
1926,Í2,102.05,
1926,Í3,209.32,
1926,Í4,0.00,
1926,Í7,111.04,
1926,Í9.1,0.00,
1926,Í10.1,0.00,
1926,Í12,0.00,
1927,Í1,15.83,
1927,Í2,31.35,
1927,Í3,169.89,
1927,Í4,31.35,
1927,Í7,427.61,
1927,Í9.1,18.33,
1927,Í10.1,11.50,
1927,Í12,0.00,
1928,Í1,108.73,
1928,Í2,243.66,
1928,Í3,251.49,
1928,Í4,39.56,
1928,Í7,23.87,
1928,Í9.1,0.00,
1928,Í10.1,0.69,
1928,Í12,0.00,
1939,Í1,11.42,
1939,Í2,73.55,
1939,Í3,170.01,
1939,Í4,79.90,
1939,Í7,424.44,
1939,Í9.1,0.49,
1939,Í10.1,0.68,
1939,Í12,0.00,
1942,Í1,13.69,
1942,Í2,37.42,
1942,Í3,60.78,
1942,Í4,83.04,
1942,Í7,358.92,
1942,Í9.1,6.70,
1942,Í10.1,0.16,
1942,Í12,6.90,
1943,Í1,43.57,
1943,Í2,67.21,
1943,Í3,126.58,
1943,Í4,0.21,
1943,Í7,113.72,
1943,Í9.1,0.08,
1943,Í10.1,0.12,
1943,Í12,0.00,
1946,Í1,22.59,
1946,Í2,18.29,
1946,Í3,149.00,
1946,Í4,7.58,
1946,Í7,189.87,
1946,Í9.1,0.00,
1946,Í10.1,0.25,
1946,Í12,0.00,
1948,Í1,51.34,
1948,Í2,93.93,
1948,Í3,106.72,
1948,Í4,30.25,
1948,Í7,90.20,
1948,Í9.1,0.00,
1948,Í10.1,0.71,
1948,Í12,0.00,
1949,Í1,10.06,
1949,Í2,88.17,
1949,Í3,56.46,
1949,Í4,106.60,
1949,Í7,0.00,
1949,Í9.1,0.00,
1949,Í10.1,2.58,
1949,Í12,0.00,
1950,Í1,13.42,
1950,Í2,134.36,
1950,Í3,86.66,
1950,Í4,32.17,
1950,Í7,281.94,
1950,Í9.1,5.20,
1950,Í10.1,1.00,
1950,Í12,22.47,
1951,Í1,31.48,
1951,Í2,159.93,
1951,Í3,131.52,
1951,Í4,32.35,
1951,Í7,207.13,
1951,Í9.1,0.00,
1951,Í10.1,0.43,
1951,Í12,0.00,
1955,Í1,10.69,
1955,Í2,204.38,
1955,Í3,176.17,
1955,Í4,60.74,
1955,Í7,523.48,
1955,Í9.1,1.03,
1955,Í10.1,1.92,
1955,Í12,0.00,
1956,Í1,37.41,
1956,Í2,45.33,
1956,Í3,54.85,
1956,Í4,92.53,
1956,Í7,109.27,
1956,Í9.1,0.60,
1956,Í10.1,1.82,
1956,Í12,0.00,
1957,Í1,17.77,
1957,Í2,55.81,
1957,Í3,67.39,
1957,Í4,77.65,
1957,Í7,231.84,
1957,Í9.1,0.00,
1957,Í10.1,1.67,
1957,Í12,0.00,
1961,Í1,12.02,
1961,Í2,45.32,
1961,Í3,70.99,
1961,Í4,22.82,
1961,Í7,218.91,
1961,Í9.1,0.00,
1961,Í10.1,1.63,
1961,Í12,0.00,
1966,Í1,18.21,
1966,Í2,91.50,
1966,Í3,139.91,
1966,Í4,77.90,
1966,Í7,95.44,
1966,Í9.1,1.10,
1966,Í10.1,1.87,
1966,Í12,0.00,
1967,Í1,11.15,
1967,Í2,31.35,
1967,Í3,56.15,
1967,Í4,19.04,
1967,Í7,538.61,
1967,Í9.1,0.00,
1967,Í10.1,0.00,
1967,Í12,0.00,
1968,Í1,20.49,
1968,Í2,64.16,
1968,Í3,109.05,
1968,Í4,109.71,
1968,Í7,302.47,
1968,Í9.1,0.00,
1968,Í10.1,0.09,
1968,Í12,0.00,
1971,Í1,12.10,
1971,Í2,84.26,
1971,Í3,82.76,
1971,Í4,98.46,
1971,Í7,324.78,
1971,Í9.1,0.00,
1971,Í10.1,1.59,
1971,Í12,1.28,
1972,Í1,17.70,
1972,Í2,25.56,
1972,Í3,65.14,
1972,Í4,90.11,
1972,Í7,389.32,
1972,Í9.1,5.91,
1972,Í10.1,0.68,
1972,Í12,0.00,
1973,Í1,59.41,
1973,Í2,53.76,
1973,Í3,115.52,
1973,Í4,58.68,
1973,Í7,109.32,
1973,Í9.1,18.85,
1973,Í10.1,2.02,
1973,Í12,0.00,
1975,Í1,12.13,
1975,Í2,159.30,
1975,Í3,150.03,
1975,Í4,98.53,
1975,Í7,42.72,
1975,Í9.1,0.00,
1975,Í10.1,0.19,
1975,Í12,0.00,
1978,Í1,12.10,
1978,Í2,139.51,
1978,Í3,178.06,
1978,Í4,53.96,
1978,Í7,245.20,
1978,Í9.1,0.00,
1978,Í10.1,1.17,
1978,Í12,0.00,
1982,Í1,11.48,
1982,Í2,70.02,
1982,Í3,71.54,
1982,Í4,47.26,
1982,Í7,468.16,
1982,Í9.1,0.00,
1982,Í10.1,0.76,
1982,Í12,0.00,
1987,Í1,23.26,
1987,Í2,116.59,
1987,Í3,156.43,
1987,Í4,85.19,
1987,Í7,270.73,
1987,Í9.1,0.00,
1987,Í10.1,0.02,
1987,Í12,0.00,
1988,Í1,81.33,
1988,Í2,112.84,
1988,Í3,123.45,
1988,Í4,14.83,
1988,Í7,24.56,
1988,Í9.1,0.00,
1988,Í10.1,0.00,
1988,Í12,0.00,
1991,Í1,18.01,
1991,Í2,88.32,
1991,Í3,100.38,
1991,Í4,22.57,
1991,Í7,43.49,
1991,Í9.1,0.00,
1991,Í10.1,0.00,
1991,Í12,0.00,
2011,Í1,41.57,
2011,Í2,148.06,
2011,Í3,152.93,
2011,Í4,9.41,
2011,Í7,105.31,
2011,Í9.1,7.27,
2011,Í10.1,0.64,
2011,Í12,0.00,
2015,Í1,31.30,
2015,Í2,77.43,
2015,Í3,109.24,
2015,Í4,84.46,
2015,Í7,41.83,
2015,Í9.1,0.00,
2015,Í10.1,1.29,
2015,Í12,0.16,
2023,Í1,52.06,
2023,Í2,89.12,
2023,Í3,107.05,
2023,Í4,1.49,
2023,Í7,22.26,
2023,Í9.1,0.00,
2023,Í10.1,0.00,
2023,Í12,0.00,
2027,Í1,53.36,
2027,Í2,87.86,
2027,Í3,96.80,
2027,Í4,20.42,
2027,Í7,78.08,
2027,Í9.1,0.00,
2027,Í10.1,1.46,
2027,Í12,0.00,
2029,Í1,10.56,
2029,Í2,39.23,
2029,Í3,64.51,
2029,Í4,68.20,
2029,Í7,448.65,
2029,Í9.1,0.01,
2029,Í10.1,0.77,
2029,Í12,0.00,
2034,Í1,21.31,
2034,Í2,80.53,
2034,Í3,81.80,
2034,Í4,54.00,
2034,Í7,171.94,
2034,Í9.1,21.06,
2034,Í10.1,2.62,
2034,Í12,0.00,
2035,Í1,18.12,
2035,Í2,23.19,
2035,Í3,55.04,
2035,Í4,0.00,
2035,Í7,384.12,
2035,Í9.1,24.36,
2035,Í10.1,0.00,
2035,Í12,0.00,
2037,Í1,28.68,
2037,Í2,64.38,
2037,Í3,74.06,
2037,Í4,32.46,
2037,Í7,216.65,
2037,Í9.1,5.16,
2037,Í10.1,0.92,
2037,Í12,0.00,
2048,Í1,22.91,
2048,Í2,87.88,
2048,Í3,99.63,
2048,Í4,59.88,
2048,Í7,170.92,
2048,Í9.1,0.00,
2048,Í10.1,0.49,
2048,Í12,0.00,
2050,Í1,18.81,
2050,Í2,65.83,
2050,Í3,83.78,
2050,Í4,67.35,
2050,Í7,269.34,
2050,Í9.1,0.00,
2050,Í10.1,0.71,
2050,Í12,1.84,
2053,Í1,26.24,
2053,Í2,57.17,
2053,Í3,127.83,
2053,Í4,55.32,
2053,Í7,155.28,
2053,Í9.1,0.00,
2053,Í10.1,0.89,
2053,Í12,0.00,
2055,Í1,41.82,
2055,Í2,166.60,
2055,Í3,168.33,
2055,Í4,81.07,
2055,Í7,164.10,
2055,Í9.1,0.02,
2055,Í10.1,0.09,
2055,Í12,0.00,
2063,Í1,10.87,
2063,Í2,49.88,
2063,Í3,62.34,
2063,Í4,50.26,
2063,Í7,368.69,
2063,Í9.1,0.00,
2063,Í10.1,2.47,
2063,Í12,0.00,
2065,Í1,12.12,
2065,Í2,65.67,
2065,Í3,104.88,
2065,Í4,81.93,
2065,Í7,396.69,
2065,Í9.1,0.00,
2065,Í10.1,0.52,
2065,Í12,0.00,
2071,Í1,34.74,
2071,Í2,378.87,
2071,Í3,204.93,
2071,Í4,42.98,
2071,Í7,258.57,
2071,Í9.1,0.00,
2071,Í10.1,0.80,
2071,Í12,0.00,
2073,Í1,14.96,
2073,Í2,79.03,
2073,Í3,88.82,
2073,Í4,43.02,
2073,Í7,587.58,
2073,Í9.1,0.00,
2073,Í10.1,1.42,
2073,Í12,0.00,
2074,Í1,57.99,
2074,Í2,128.94,
2074,Í3,134.07,
2074,Í4,17.94,
2074,Í7,47.46,
2074,Í9.1,1.46,
2074,Í10.1,0.71,
2074,Í12,0.00,
2085,Í1,117.22,
2085,Í2,356.25,
2085,Í3,362.96,
2085,Í4,42.45,
2085,Í7,73.17,
2085,Í9.1,0.00,
2085,Í10.1,0.49,
2085,Í12,0.00,
2090,Í1,360.03,
2090,Í2,307.58,
2090,Í3,317.84,
2090,Í4,1.18,
2090,Í7,3.07,
2090,Í9.1,0.00,
2090,Í10.1,0.03,
2090,Í12,0.00,
2093,Í1,11.76,
2093,Í2,64.38,
2093,Í3,74.83,
2093,Í4,88.46,
2093,Í7,248.04,
2093,Í9.1,0.00,
2093,Í10.1,0.63,
2093,Í12,0.00,
2098,Í1,58.49,
2098,Í2,113.03,
2098,Í3,114.99,
2098,Í4,25.76,
2098,Í7,22.80,
2098,Í9.1,0.00,
2098,Í10.1,0.00,
2098,Í12,0.00,
2103,Í1,12.18,
2103,Í2,48.66,
2103,Í3,80.44,
2103,Í4,56.91,
2103,Í7,465.42,
2103,Í9.1,0.00,
2103,Í10.1,1.21,
2103,Í12,2.29,
2108,Í1,12.00,
2108,Í2,51.04,
2108,Í3,63.88,
2108,Í4,107.07,
2108,Í7,544.20,
2108,Í9.1,0.04,
2108,Í10.1,1.77,
2108,Í12,0.00,
2110,Í1,13.25,
2110,Í2,47.96,
2110,Í3,55.70,
2110,Í4,36.43,
2110,Í7,485.87,
2110,Í9.1,3.47,
2110,Í10.1,0.11,
2110,Í12,0.24,
2119,Í1,26.68,
2119,Í2,66.15,
2119,Í3,93.61,
2119,Í4,44.35,
2119,Í7,183.64,
2119,Í9.1,0.00,
2119,Í10.1,0.76,
2119,Í12,0.00,
2123,Í1,11.61,
2123,Í2,77.48,
2123,Í3,97.56,
2123,Í4,78.51,
2123,Í7,356.26,
2123,Í9.1,0.00,
2123,Í10.1,0.94,
2123,Í12,0.00,
2136,Í1,28.66,
2136,Í2,48.89,
2136,Í3,68.20,
2136,Í4,36.33,
2136,Í7,228.12,
2136,Í9.1,0.00,
2136,Í10.1,0.87,
2136,Í12,0.15,
2142,Í1,11.57,
2142,Í2,64.87,
2142,Í3,60.61,
2142,Í4,113.29,
2142,Í7,346.79,
2142,Í9.1,2.05,
2142,Í10.1,0.44,
2142,Í12,4.86,
2145,Í1,21.20,
2145,Í2,157.21,
2145,Í3,190.04,
2145,Í4,95.76,
2145,Í7,285.26,
2145,Í9.1,0.00,
2145,Í10.1,0.79,
2145,Í12,0.00,
2148,Í1,38.46,
2148,Í2,30.43,
2148,Í3,78.39,
2148,Í4,19.67,
2148,Í7,98.52,
2148,Í9.1,0.00,
2148,Í10.1,0.36,
2148,Í12,0.00,
2152,Í1,48.55,
2152,Í2,99.40,
2152,Í3,111.88,
2152,Í4,10.73,
2152,Í7,127.74,
2152,Í9.1,0.00,
2152,Í10.1,0.01,
2152,Í12,1.74,
2156,Í1,31.89,
2156,Í2,59.30,
2156,Í3,84.22,
2156,Í4,53.37,
2156,Í7,182.54,
2156,Í9.1,0.00,
2156,Í10.1,0.06,
2156,Í12,0.00,
2157,Í1,17.23,
2157,Í2,51.01,
2157,Í3,88.33,
2157,Í4,15.61,
2157,Í7,421.78,
2157,Í9.1,3.18,
2157,Í10.1,0.79,
2157,Í12,0.00,
2158,Í1,124.97,
2158,Í2,147.48,
2158,Í3,148.40,
2158,Í4,30.65,
2158,Í7,6.11,
2158,Í9.1,0.00,
2158,Í10.1,0.00,
2158,Í12,0.00,
2166,Í1,63.45,
2166,Í2,91.04,
2166,Í3,95.10,
2166,Í4,38.59,
2166,Í7,56.55,
2166,Í9.1,0.00,
2166,Í10.1,0.00,
2166,Í12,0.01,
2167,Í1,20.93,
2167,Í2,61.35,
2167,Í3,94.38,
2167,Í4,68.42,
2167,Í7,235.62,
2167,Í9.1,0.02,
2167,Í10.1,2.37,
2167,Í12,0.00,
2168,Í1,44.15,
2168,Í2,335.18,
2168,Í3,125.26,
2168,Í4,5.01,
2168,Í7,16.13,
2168,Í9.1,0.00,
2168,Í10.1,0.00,
2168,Í12,0.00,
2170,Í1,29.00,
2170,Í2,39.95,
2170,Í3,51.58,
2170,Í4,46.40,
2170,Í7,109.23,
2170,Í9.1,8.87,
2170,Í10.1,0.19,
2170,Í12,20.25,
2179,Í1,11.67,
2179,Í2,27.27,
2179,Í3,78.55,
2179,Í4,91.10,
2179,Í7,403.84,
2179,Í9.1,17.18,
2179,Í10.1,0.55,
2179,Í12,0.00,
2188,Í1,14.95,
2188,Í2,68.28,
2188,Í3,107.15,
2188,Í4,59.95,
2188,Í7,255.48,
2188,Í9.1,0.00,
2188,Í10.1,1.45,
2188,Í12,0.00,
2192,Í1,28.84,
2192,Í2,61.54,
2192,Í3,69.80,
2192,Í4,85.47,
2192,Í7,151.73,
2192,Í9.1,4.86,
2192,Í10.1,1.46,
2192,Í12,0.00,
2207,Í1,14.68,
2207,Í2,28.70,
2207,Í3,65.64,
2207,Í4,98.70,
2207,Í7,196.41,
2207,Í9.1,1.84,
2207,Í10.1,2.16,
2207,Í12,0.27,
2208,Í1,21.42,
2208,Í2,28.22,
2208,Í3,57.41,
2208,Í4,92.90,
2208,Í7,152.54,
2208,Í9.1,0.00,
2208,Í10.1,1.20,
2208,Í12,4.74,
2209,Í1,11.19,
2209,Í2,66.83,
2209,Í3,86.57,
2209,Í4,74.55,
2209,Í7,325.56,
2209,Í9.1,0.00,
2209,Í10.1,0.75,
2209,Í12,16.19,
2210,Í1,13.05,
2210,Í2,74.65,
2210,Í3,80.05,
2210,Í4,87.32,
2210,Í7,276.09,
2210,Í9.1,0.02,
2210,Í10.1,0.97,
2210,Í12,0.00,
2211,Í1,14.26,
2211,Í2,118.35,
2211,Í3,95.07,
2211,Í4,77.92,
2211,Í7,343.44,
2211,Í9.1,0.00,
2211,Í10.1,2.45,
2211,Í12,0.00,
2216,Í1,15.40,
2216,Í2,63.44,
2216,Í3,74.63,
2216,Í4,98.86,
2216,Í7,159.72,
2216,Í9.1,10.07,
2216,Í10.1,1.32,
2216,Í12,0.00,
2225,Í1,13.27,
2225,Í2,69.58,
2225,Í3,103.88,
2225,Í4,56.74,
2225,Í7,140.63,
2225,Í9.1,0.00,
2225,Í10.1,2.63,
2225,Í12,0.08,
2228,Í1,18.26,
2228,Í2,206.76,
2228,Í3,192.61,
2228,Í4,40.57,
2228,Í7,95.75,
2228,Í9.1,0.00,
2228,Í10.1,0.56,
2228,Í12,0.00,
2232,Í1,204.87,
2232,Í2,111.76,
2232,Í3,112.36,
2232,Í12,1.58,
2241,Í1,39.99,
2241,Í2,69.30,
2241,Í3,99.39,
2241,Í4,8.37,
2241,Í7,51.15,
2241,Í9.1,14.41,
2241,Í10.1,1.30,
2241,Í12,0.00,
2244,Í1,12.64,
2244,Í2,87.11,
2244,Í3,111.49,
2244,Í4,83.28,
2244,Í7,291.95,
2244,Í9.1,0.02,
2244,Í10.1,1.37,
2244,Í12,0.00,
2245,Í1,30.81,
2245,Í2,59.98,
2245,Í3,73.23,
2245,Í4,55.94,
2245,Í7,221.86,
2245,Í9.1,1.87,
2245,Í10.1,2.10,
2245,Í12,0.00,
2248,Í1,20.69,
2248,Í2,64.81,
2248,Í3,100.17,
2248,Í4,43.30,
2248,Í7,303.47,
2248,Í9.1,2.81,
2248,Í10.1,1.13,
2248,Í12,0.00,
2249,Í1,27.82,
2249,Í2,73.80,
2249,Í3,85.87,
2249,Í4,49.09,
2249,Í7,177.44,
2249,Í10.1,0.49,
2252,Í1,31.36,
2252,Í2,67.32,
2252,Í3,113.67,
2252,Í4,17.32,
2252,Í7,224.25,
2252,Í9.1,0.00,
2252,Í10.1,0.59,
2252,Í12,0.00,
2253,Í1,33.51,
2253,Í2,85.87,
2253,Í3,85.29,
2253,Í4,15.10,
2253,Í7,175.75,
2253,Í9.1,0.00,
2253,Í10.1,1.60,
2253,Í12,0.00,
2254,Í1,20.88,
2254,Í2,206.40,
2254,Í3,274.10,
2254,Í4,39.61,
2254,Í7,367.47,
2254,Í9.1,1.44,
2254,Í10.1,1.40,
2254,Í12,0.00,
2258,Í1,22.71,
2258,Í2,147.87,
2258,Í3,186.44,
2258,Í4,84.49,
2258,Í7,206.98,
2258,Í9.1,0.00,
2258,Í10.1,1.09,
2258,Í12,0.00,
2264,Í1,25.18,
2264,Í2,55.58,
2264,Í3,71.96,
2264,Í4,112.38,
2264,Í7,100.65,
2264,Í9.1,0.00,
2264,Í10.1,1.23,
2264,Í12,0.00,
2267,Í1,28.45,
2267,Í2,87.80,
2267,Í3,115.04,
2267,Í4,18.44,
2267,Í7,22.54,
2267,Í9.1,0.00,
2267,Í10.1,0.44,
2267,Í12,0.00,
2268,Í1,11.35,
2268,Í2,60.76,
2268,Í3,113.59,
2268,Í4,74.81,
2268,Í7,336.00,
2268,Í9.1,0.03,
2268,Í10.1,0.91,
2268,Í12,0.10,
2269,Í1,11.16,
2269,Í2,55.90,
2269,Í3,102.28,
2269,Í4,90.34,
2269,Í7,506.02,
2269,Í9.1,10.41,
2269,Í10.1,0.43,
2269,Í12,0.00,
2270,Í1,15.16,
2270,Í2,18.19,
2270,Í3,121.25,
2270,Í4,50.34,
2270,Í7,529.08,
2270,Í9.1,0.00,
2270,Í10.1,0.82,
2270,Í12,0.00,
2271,Í1,16.94,
2271,Í2,33.26,
2271,Í3,66.75,
2271,Í4,108.35,
2271,Í7,378.77,
2271,Í9.1,4.22,
2271,Í10.1,2.10,
2271,Í12,0.00,
2272,Í1,12.36,
2272,Í2,46.70,
2272,Í3,53.75,
2272,Í4,98.87,
2272,Í7,223.22,
2272,Í9.1,0.00,
2272,Í10.1,0.80,
2272,Í12,0.13,
2273,Í1,10.79,
2273,Í2,77.94,
2273,Í3,81.13,
2273,Í4,25.52,
2273,Í7,628.16,
2273,Í9.1,0.00,
2273,Í10.1,0.25,
2273,Í12,0.00,
2275,Í1,11.67,
2275,Í2,38.49,
2275,Í3,84.71,
2275,Í4,55.23,
2275,Í7,184.34,
2275,Í9.1,0.00,
2275,Í10.1,1.52,
2275,Í12,0.82,
2285,Í1,14.51,
2285,Í2,49.54,
2285,Í3,58.22,
2285,Í4,93.53,
2285,Í7,290.52,
2285,Í9.1,8.30,
2285,Í10.1,0.52,
2285,Í12,0.00,
2299,Í1,20.92,
2299,Í2,67.39,
2299,Í3,73.47,
2299,Í4,39.38,
2299,Í7,313.88,
2299,Í9.1,20.41,
2299,Í10.1,1.18,
2299,Í12,2.87,
2302,Í1,14.71,
2302,Í2,46.19,
2302,Í3,63.53,
2302,Í4,56.60,
2302,Í7,333.69,
2302,Í9.1,0.10,
2302,Í10.1,1.41,
2302,Í12,0.00,
2304,Í1,11.75,
2304,Í2,114.28,
2304,Í3,96.02,
2304,Í4,76.76,
2304,Í7,546.42,
2304,Í9.1,0.00,
2304,Í10.1,0.37,
2304,Í12,1.73,
2306,Í1,17.42,
2306,Í2,93.01,
2306,Í3,141.42,
2306,Í4,79.01,
2306,Í7,75.06,
2306,Í9.1,0.00,
2306,Í10.1,1.22,
2306,Í12,0.00,
2307,Í1,13.48,
2307,Í2,46.76,
2307,Í3,98.42,
2307,Í4,89.43,
2307,Í7,337.50,
2307,Í9.1,15.50,
2307,Í10.1,1.15,
2307,Í12,0.00,
2309,Í1,59.34,
2309,Í2,67.23,
2309,Í3,95.50,
2309,Í4,59.99,
2309,Í7,72.66,
2309,Í9.1,0.00,
2309,Í10.1,0.03,
2309,Í12,0.00,
2312,Í1,17.50,
2312,Í2,43.74,
2312,Í3,137.09,
2312,Í4,83.64,
2312,Í7,273.36,
2312,Í9.1,0.00,
2312,Í10.1,0.38,
2312,Í12,0.00,
2313,Í1,21.20,
2313,Í2,48.12,
2313,Í3,114.66,
2313,Í4,14.85,
2313,Í7,366.51,
2313,Í9.1,0.00,
2313,Í10.1,0.00,
2313,Í12,0.00,
2316,Í1,14.05,
