REGN,C1_3,C2_3,C3_3
1720,Í1,11.52,
1720,Í2,55.66,
1720,Í3,78.31,
1720,Í4,69.71,
1720,Í7,299.58,
1720,Í9.1,0.00,
1720,Í10.1,2.69,
1720,Í12,0.02,
1724,Í1,58.23,
1724,Í2,75.42,
1724,Í3,83.54,
1724,Í4,41.04,
1724,Í7,46.72,
1724,Í9.1,2.21,
1724,Í10.1,2.91,
1724,Í12,0.00,
1730,Í1,13.06,
1730,Í2,83.27,
1730,Í3,97.29,
1730,Í4,30.39,
1730,Í7,467.44,
1730,Í9.1,0.00,
1730,Í10.1,0.18,
1730,Í12,0.00,
1734,Í1,28.94,
1734,Í2,41.93,
1734,Í3,94.92,
1734,Í4,66.45,
1734,Í7,148.07,
1734,Í9.1,0.00,
1734,Í10.1,0.70,
1734,Í12,0.00,
1736,Í1,43.87,
1736,Í2,123.55,
1736,Í3,151.82,
1736,Í4,25.23,
1736,Í7,116.00,
1736,Í9.1,0.00,
1736,Í10.1,0.55,
1736,Í12,0.00,
1738,Í1,27.60,
1738,Í2,65.98,
1738,Í3,67.09,
1738,Í4,88.84,
1738,Í7,90.78,
1738,Í9.1,0.00,
1738,Í10.1,2.49,
1738,Í12,0.00,
1743,Í1,12.83,
1743,Í2,44.85,
1743,Í3,112.87,
1743,Í4,91.61,
1743,Í7,565.92,
1743,Í9.1,5.86,
1743,Í10.1,1.20,
1743,Í12,23.43,
1745,Í1,13.15,
1745,Í2,56.90,
1745,Í3,92.13,
1745,Í4,104.39,
1745,Í7,292.87,
1745,Í9.1,0.00,
1745,Í10.1,2.29,
1745,Í12,0.00,
1747,Í1,43.18,
1747,Í2,53.65,
1747,Í3,97.59,
1747,Í4,79.30,
1747,Í7,77.45,
1747,Í9.1,5.71,
1747,Í10.1,2.29,
1747,Í12,0.00,
1751,Í1,12.23,
1751,Í2,60.72,
1751,Í3,70.56,
1751,Í4,56.63,
1751,Í7,499.84,
1751,Í9.1,0.44,
1751,Í10.1,0.57,
1751,Í12,0.00,
1752,Í1,11.35,
1752,Í2,62.83,
1752,Í3,68.31,
1752,Í4,57.71,
1752,Í7,436.45,
1752,Í9.1,6.26,
1752,Í10.1,2.10,
1752,Í12,0.00,
1763,Í1,18.53,
1763,Í2,52.93,
1763,Í3,96.21,
1763,Í4,73.17,
1763,Í7,300.87,
1763,Í9.1,0.00,
1763,Í10.1,1.96,
1763,Í12,0.00,
1765,Í1,22.74,
1765,Í2,54.53,
1765,Í3,50.79,
1765,Í4,78.36,
1765,Í7,64.75,
1765,Í9.1,0.00,
1765,Í10.1,1.64,
1765,Í12,0.00,
1776,Í1,11.16,
1776,Í2,149.32,
1776,Í3,88.47,
1776,Í4,80.99,
1776,Í7,379.46,
1776,Í9.1,0.00,
1776,Í10.1,1.46,
1776,Í12,6.01,
1777,Í1,22.29,
1777,Í2,114.23,
1777,Í3,99.05,
1777,Í4,112.95,
1777,Í7,83.34,
1777,Í9.1,7.29,
1777,Í10.1,0.65,
1777,Í12,0.00,
1781,Í1,16.06,
1781,Í2,63.06,
1781,Í3,104.75,
1781,Í4,65.61,
1781,Í7,356.54,
1781,Í9.1,0.00,
1781,Í10.1,2.13,
1781,Í12,4.25,
1788,Í1,21.25,
1788,Í2,45.56,
1788,Í3,53.14,
1788,Í4,85.57,
1788,Í7,216.50,
1788,Í9.1,0.00,
1788,Í10.1,0.68,
1788,Í12,0.00,
1792,Í1,19.93,
1792,Í2,22.17,
1792,Í3,77.94,
1792,Í4,94.15,
1792,Í7,0.00,
1792,Í9.1,0.00,
1792,Í10.1,0.02,
1792,Í12,0.00,
1794,Í1,22.56,
1794,Í2,48.33,
1794,Í3,67.02,
1794,Í4,84.75,
1794,Í7,231.37,
1794,Í9.1,0.00,
1794,Í10.1,1.08,
1794,Í12,0.00,
1809,Í1,19.82,
1809,Í2,69.67,
1809,Í3,81.20,
1809,Í4,75.61,
1809,Í7,138.05,
1809,Í9.1,0.00,
1809,Í10.1,1.68,
1809,Í12,0.00,
1810,Í1,11.61,
1810,Í2,74.16,
1810,Í3,83.76,
1810,Í4,93.06,
1810,Í7,99.35,
1810,Í9.1,0.00,
1810,Í10.1,2.30,
1810,Í12,0.00,
1812,Í1,13.69,
1812,Í2,42.90,
1812,Í3,615.81,
1812,Í4,0.02,
1812,Í7,861.44,
1812,Í9.1,0.00,
1812,Í10.1,0.14,
1812,Í12,0.00,
1816,Í1,13.26,
1816,Í2,24.41,
1816,Í3,57.36,
1816,Í4,104.89,
1816,Í7,59.58,
1816,Í9.1,0.00,
1816,Í10.1,0.42,
1816,Í12,0.00,
1818,Í1,21.88,
1818,Í2,71.57,
1818,Í3,101.56,
1818,Í4,57.33,
1818,Í7,186.15,
1818,Í9.1,14.75,
1818,Í10.1,2.17,
1818,Í12,0.00,
1829,Í1,21.15,
1829,Í2,76.70,
1829,Í3,130.46,
1829,Í4,17.49,
1829,Í7,108.61,
1829,Í9.1,0.00,
1829,Í10.1,0.17,
1829,Í12,0.00,
1835,Í1,57.14,
1835,Í2,85.91,
1835,Í3,87.42,
1835,Í4,54.58,
1835,Í7,118.56,
1835,Í9.1,0.06,
1835,Í10.1,0.06,
1835,Í12,0.00,
1860,Í1,43.54,
1860,Í10.1,0.00,
1860,Í12,0.00,
1860,Í15,79.48,
1860,Í16,0.00,
1860,Í16.1,0.00,
1860,Í16.2,0.00,
1868,Í1,118.74,
1868,Í2,109.36,
1868,Í3,116.83,
1868,Í4,0.40,
1868,Í7,45.23,
1868,Í9.1,0.00,
1868,Í10.1,0.01,
1868,Í12,0.00,
1869,Í1,11.84,
1869,Í2,30.13,
1869,Í3,62.21,
1869,Í4,76.70,
1869,Í7,478.68,
1869,Í9.1,0.00,
1869,Í10.1,2.56,
1869,Í12,0.00,
1885,Í1,11.42,
1885,Í2,59.20,
1885,Í3,66.52,
1885,Í4,76.94,
1885,Í7,495.50,
1885,Í9.1,0.12,
1885,Í10.1,0.45,
1885,Í12,0.00,
1896,Í1,21.74,
1896,Í2,71.76,
1896,Í3,72.31,
1896,Í4,67.00,
1896,Í7,153.48,
1896,Í9.1,0.56,
1896,Í10.1,1.28,
1896,Í12,0.00,
1902,Í1,17.78,
1902,Í2,55.59,
1902,Í3,79.05,
1902,Í4,110.95,
1902,Í7,285.57,
1902,Í9.1,0.00,
1902,Í10.1,2.61,
1902,Í12,0.00,
1909,Í1,65.29,
1909,Í2,78.56,
1909,Í3,105.66,
1909,Í4,28.28,
1909,Í7,34.70,
1909,Í9.1,0.00,
1909,Í10.1,0.00,
1909,Í12,0.00,
1910,Í1,30.88,
1910,Í2,64.14,
1910,Í3,64.92,
1910,Í4,109.09,
1910,Í7,49.90,
1910,Í9.1,0.48,
1910,Í10.1,1.12,
1910,Í12,0.00,
1917,Í1,18.64,
1917,Í2,62.41,
1917,Í3,64.09,
1917,Í4,65.61,
1917,Í7,301.85,
1917,Í9.1,0.00,
1917,Í10.1,2.48,
1917,Í12,0.00,
1926,Í1,71.27,
1926,Í2,58.08,
1926,Í3,95.20,
1926,Í4,0.00,
1926,Í7,102.51,
1926,Í9.1,0.00,
1926,Í10.1,0.00,
1926,Í12,0.00,
1927,Í1,14.06,
1927,Í2,22.92,
1927,Í3,161.05,
1927,Í4,32.03,
1927,Í7,506.02,
1927,Í9.1,7.84,
1927,Í10.1,0.03,
1927,Í12,0.00,
1928,Í1,89.66,
1928,Í2,107.16,
1928,Í3,114.51,
1928,Í4,51.14,
1928,Í7,24.42,
1928,Í9.1,0.00,
1928,Í10.1,0.66,
1928,Í12,0.00,
1939,Í1,12.76,
1939,Í2,84.47,
1939,Í3,149.98,
1939,Í4,89.76,
1939,Í7,487.84,
1939,Í9.1,0.00,
1939,Í10.1,1.00,
1939,Í12,0.00,
1942,Í1,12.88,
1942,Í2,29.72,
1942,Í3,71.45,
1942,Í4,95.34,
1942,Í7,407.66,
1942,Í9.1,3.22,
1942,Í10.1,0.13,
1942,Í12,6.93,
1943,Í1,39.42,
1943,Í2,62.95,
1943,Í3,103.54,
1943,Í4,0.19,
1943,Í7,137.91,
1943,Í9.1,0.00,
1943,Í10.1,0.33,
1943,Í12,0.00,
1946,Í1,22.65,
1946,Í2,97.59,
1946,Í3,282.24,
1946,Í4,1.51,
1946,Í7,171.09,
1946,Í9.1,0.00,
1946,Í10.1,0.35,
1946,Í12,0.00,
1948,Í1,43.53,
1948,Í2,70.03,
1948,Í3,89.87,
1948,Í4,19.56,
1948,Í7,124.32,
1948,Í9.1,0.00,
1948,Í10.1,0.49,
1948,Í12,0.00,
1949,Í1,10.57,
1949,Í2,76.82,
1949,Í3,99.93,
1949,Í4,98.25,
1949,Í7,0.00,
1949,Í9.1,0.00,
1949,Í10.1,0.51,
1949,Í12,0.00,
1950,Í1,14.39,
1950,Í2,133.24,
1950,Í3,108.48,
1950,Í4,21.50,
1950,Í7,248.10,
1950,Í9.1,4.41,
1950,Í10.1,0.24,
1950,Í12,21.10,
1951,Í1,29.76,
1951,Í2,91.60,
1951,Í3,111.01,
1951,Í4,13.38,
1951,Í7,203.83,
1951,Í9.1,0.00,
1951,Í10.1,0.32,
1951,Í12,0.00,
1955,Í1,25.05,
1955,Í2,64.22,
1955,Í3,80.45,
1955,Í4,5.38,
1955,Í7,32.87,
1955,Í9.1,0.80,
1955,Í10.1,0.94,
1955,Í12,0.00,
1956,Í1,31.32,
1956,Í2,153.02,
1956,Í3,134.69,
1956,Í4,78.14,
1956,Í7,140.40,
1956,Í9.1,0.62,
1956,Í10.1,0.93,
1956,Í12,0.00,
1957,Í1,15.89,
1957,Í2,48.29,
1957,Í3,59.00,
1957,Í4,66.14,
1957,Í7,242.06,
1957,Í9.1,0.00,
1957,Í10.1,1.30,
1957,Í12,0.00,
1961,Í1,11.40,
1961,Í2,36.78,
1961,Í3,54.21,
1961,Í4,20.29,
1961,Í7,179.47,
1961,Í9.1,0.00,
1961,Í10.1,1.51,
1961,Í12,0.00,
1966,Í1,17.58,
1966,Í2,78.13,
1966,Í3,103.57,
1966,Í4,77.53,
1966,Í7,107.23,
1966,Í9.1,0.97,
1966,Í10.1,1.72,
1966,Í12,0.00,
1967,Í1,10.31,
1967,Í2,22.61,
1967,Í3,57.88,
1967,Í4,27.69,
1967,Í7,589.24,
1967,Í9.1,0.00,
1967,Í10.1,0.74,
1967,Í12,0.00,
1968,Í1,13.83,
1968,Í2,60.20,
1968,Í3,86.91,
1968,Í4,84.66,
1968,Í7,463.57,
1968,Í9.1,3.48,
1968,Í10.1,0.02,
1968,Í12,0.00,
1971,Í1,12.32,
1971,Í2,69.35,
1971,Í3,108.77,
1971,Í4,74.01,
1971,Í7,323.58,
1971,Í9.1,0.00,
1971,Í10.1,1.54,
1971,Í12,1.14,
1972,Í1,18.43,
1972,Í2,38.19,
1972,Í3,79.85,
1972,Í4,110.43,
1972,Í7,390.17,
1972,Í9.1,6.29,
1972,Í10.1,0.69,
1972,Í12,0.00,
1973,Í1,60.22,
1973,Í2,27.15,
1973,Í3,138.33,
1973,Í4,54.21,
1973,Í7,102.31,
1973,Í9.1,18.66,
1973,Í10.1,1.93,
1973,Í12,0.00,
1975,Í1,10.63,
1975,Í2,132.44,
1975,Í3,114.84,
1975,Í4,98.83,
1975,Í7,41.73,
1975,Í9.1,0.00,
1975,Í10.1,0.30,
1975,Í12,0.00,
1978,Í1,11.04,
1978,Í2,88.78,
1978,Í3,137.49,
1978,Í4,55.05,
1978,Í7,265.95,
1978,Í9.1,0.00,
1978,Í10.1,1.14,
1978,Í12,0.00,
1982,Í1,11.15,
1982,Í2,87.86,
1982,Í3,105.39,
1982,Í4,39.75,
1982,Í7,427.66,
1982,Í9.1,0.00,
1982,Í10.1,0.57,
1982,Í12,0.00,
1987,Í1,20.71,
1987,Í2,108.09,
1987,Í3,134.08,
1987,Í4,93.60,
1987,Í7,327.43,
1987,Í9.1,0.00,
1987,Í10.1,0.02,
1987,Í12,0.00,
1988,Í1,81.07,
1988,Í2,120.80,
1988,Í3,138.76,
1988,Í4,29.70,
1988,Í7,15.50,
1988,Í9.1,0.00,
1988,Í10.1,0.00,
1988,Í12,0.00,
1991,Í1,16.78,
1991,Í2,76.28,
1991,Í3,90.73,
1991,Í4,25.91,
1991,Í7,69.80,
1991,Í9.1,0.00,
1991,Í10.1,0.00,
1991,Í12,0.00,
2011,Í1,32.80,
2011,Í2,224.11,
2011,Í3,104.01,
2011,Í4,3.65,
2011,Í7,72.71,
2011,Í9.1,9.48,
2011,Í10.1,0.57,
2011,Í12,0.00,
2015,Í1,27.89,
2015,Í2,42.47,
2015,Í3,70.63,
2015,Í4,87.02,
2015,Í7,86.37,
2015,Í9.1,0.00,
2015,Í10.1,1.29,
2015,Í12,0.16,
2023,Í1,32.93,
2023,Í2,97.11,
2023,Í3,110.56,
2023,Í4,1.67,
2023,Í7,0.00,
2023,Í9.1,0.00,
2023,Í10.1,0.00,
2023,Í12,0.00,
2027,Í1,43.63,
2027,Í2,77.13,
2027,Í3,79.90,
2027,Í4,24.21,
2027,Í7,101.57,
2027,Í9.1,0.00,
2027,Í10.1,1.48,
2027,Í12,0.00,
2029,Í1,11.21,
2029,Í2,29.80,
2029,Í3,55.23,
2029,Í4,93.02,
2029,Í7,365.87,
2029,Í9.1,0.02,
2029,Í10.1,0.70,
2029,Í12,0.00,
2034,Í1,18.89,
2034,Í2,79.71,
2034,Í3,87.89,
2034,Í4,19.11,
2034,Í7,200.72,
2034,Í9.1,15.42,
2034,Í10.1,1.92,
2034,Í12,0.00,
2035,Í1,19.63,
2035,Í2,66.61,
2035,Í3,77.31,
2035,Í4,4.43,
2035,Í7,290.73,
2035,Í9.1,20.85,
2035,Í10.1,0.00,
2035,Í12,0.00,
2037,Í1,24.19,
2037,Í2,67.38,
2037,Í3,70.93,
2037,Í4,29.40,
2037,Í7,181.28,
2037,Í9.1,3.71,
2037,Í10.1,0.22,
2037,Í12,0.00,
2048,Í1,17.92,
2048,Í2,65.50,
2048,Í3,99.23,
2048,Í4,51.80,
2048,Í7,270.47,
2048,Í9.1,0.00,
2048,Í10.1,0.52,
2048,Í12,0.00,
2050,Í1,17.46,
2050,Í2,35.59,
2050,Í3,58.91,
2050,Í4,63.29,
2050,Í7,293.63,
2050,Í9.1,0.00,
2050,Í10.1,0.67,
2050,Í12,1.79,
2053,Í1,25.36,
2053,Í2,42.09,
2053,Í3,105.06,
2053,Í4,50.33,
2053,Í7,168.45,
2053,Í9.1,0.00,
2053,Í10.1,0.79,
2053,Í12,0.00,
2055,Í1,24.48,
2055,Í2,79.59,
2055,Í3,138.25,
2055,Í4,80.39,
2055,Í7,272.95,
2055,Í9.1,0.03,
2055,Í10.1,0.13,
2055,Í12,0.00,
2063,Í1,10.83,
2063,Í2,47.72,
2063,Í3,98.42,
2063,Í4,49.92,
2063,Í7,343.05,
2063,Í9.1,0.00,
2063,Í10.1,2.80,
2063,Í12,0.00,
2065,Í1,11.67,
2065,Í2,60.32,
2065,Í3,98.77,
2065,Í4,81.41,
2065,Í7,388.18,
2065,Í9.1,0.00,
2065,Í10.1,0.30,
2065,Í12,0.00,
2070,Í1,24.87,
2070,Í2,63.94,
2070,Í3,114.22,
2070,Í4,42.04,
2070,Í7,229.96,
2070,Í9.1,1.12,
2070,Í10.1,1.75,
2070,Í12,0.00,
2071,Í1,30.44,
2071,Í2,442.38,
2071,Í3,304.43,
2071,Í4,41.39,
2071,Í7,298.58,
2071,Í9.1,0.00,
2071,Í10.1,0.14,
2071,Í12,0.00,
2073,Í1,18.26,
2073,Í2,60.56,
2073,Í3,62.50,
2073,Í4,35.52,
2073,Í7,443.27,
2073,Í9.1,0.00,
2073,Í10.1,1.60,
2073,Í12,0.00,
2074,Í1,51.55,
2074,Í2,144.77,
2074,Í3,151.96,
2074,Í4,20.16,
2074,Í7,46.88,
2074,Í9.1,0.97,
2074,Í10.1,0.24,
2074,Í12,0.00,
2085,Í1,77.19,
2085,Í2,378.28,
2085,Í3,351.37,
2085,Í4,49.45,
2085,Í7,87.55,
2085,Í9.1,0.00,
2085,Í10.1,0.40,
2085,Í12,0.00,
2090,Í1,486.35,
2090,Í2,331.36,
2090,Í3,349.77,
2090,Í4,0.00,
2090,Í7,0.00,
2090,Í9.1,0.00,
2090,Í10.1,0.00,
2090,Í12,0.00,
2093,Í1,13.17,
2093,Í2,53.27,
2093,Í3,74.55,
2093,Í4,82.33,
2093,Í7,185.53,
2093,Í9.1,0.00,
2093,Í10.1,0.42,
2093,Í12,0.00,
2098,Í1,44.99,
2098,Í2,73.66,
2098,Í3,88.05,
2098,Í4,59.05,
2098,Í7,53.16,
2098,Í9.1,0.00,
2098,Í10.1,0.00,
2098,Í12,0.00,
2103,Í1,12.40,
2103,Í2,53.26,
2103,Í3,76.30,
2103,Í4,64.39,
2103,Í7,422.21,
2103,Í9.1,0.33,
2103,Í10.1,1.31,
2103,Í12,2.08,
2108,Í1,10.44,
2108,Í2,34.27,
2108,Í3,60.17,
2108,Í4,106.66,
2108,Í7,605.68,
2108,Í9.1,0.03,
2108,Í10.1,1.59,
2108,Í12,0.00,
2110,Í1,13.23,
2110,Í2,65.54,
2110,Í3,67.60,
2110,Í4,40.03,
2110,Í7,450.74,
2110,Í9.1,0.00,
2110,Í10.1,0.12,
2110,Í12,0.22,
2119,Í1,24.49,
2119,Í2,61.01,
2119,Í3,60.04,
2119,Í4,59.89,
2119,Í7,196.89,
2119,Í9.1,0.00,
2119,Í10.1,0.70,
2119,Í12,0.00,
2123,Í1,11.20,
2123,Í2,83.60,
2123,Í3,96.22,
2123,Í4,105.59,
2123,Í7,352.10,
2123,Í9.1,0.00,
2123,Í10.1,0.84,
2123,Í12,0.00,
2136,Í1,18.65,
2136,Í2,133.79,
2136,Í3,123.92,
2136,Í4,38.85,
2136,Í7,235.09,
2136,Í9.1,0.00,
2136,Í10.1,0.86,
2136,Í12,0.13,
2142,Í1,11.76,
2142,Í2,57.85,
2142,Í3,63.51,
2142,Í4,110.59,
2142,Í7,324.30,
2142,Í9.1,2.24,
2142,Í10.1,0.39,
2142,Í12,4.36,
2145,Í1,19.49,
2145,Í2,66.69,
2145,Í3,75.22,
2145,Í4,97.76,
2145,Í7,301.99,
2145,Í9.1,0.00,
2145,Í10.1,0.68,
2145,Í12,0.00,
2148,Í1,31.68,
2148,Í2,35.78,
2148,Í3,73.59,
2148,Í4,30.78,
2148,Í7,131.75,
2148,Í9.1,0.00,
2148,Í10.1,0.40,
2148,Í12,0.00,
2152,Í1,42.81,
2152,Í2,115.21,
2152,Í3,112.97,
2152,Í4,0.00,
2152,Í7,139.77,
2152,Í9.1,0.00,
2152,Í10.1,0.01,
2152,Í12,1.74,
2156,Í1,33.20,
2156,Í2,30.11,
2156,Í3,63.81,
2156,Í4,65.97,
2156,Í7,187.15,
2156,Í9.1,0.00,
2156,Í10.1,0.65,
2156,Í12,0.00,
2157,Í1,13.19,
2157,Í2,47.12,
2157,Í3,71.23,
2157,Í4,32.92,
2157,Í7,528.78,
2157,Í9.1,18.90,
2157,Í10.1,0.75,
2157,Í12,6.85,
2158,Í1,132.52,
2158,Í2,160.13,
2158,Í3,164.41,
2158,Í4,22.65,
2158,Í7,5.09,
2158,Í9.1,0.00,
2158,Í10.1,0.00,
2158,Í12,0.00,
2166,Í1,58.92,
2166,Í2,113.21,
2166,Í3,139.36,
2166,Í4,37.91,
2166,Í7,53.56,
2166,Í9.1,0.00,
2166,Í10.1,0.00,
2166,Í12,0.01,
2167,Í1,17.94,
2167,Í2,52.31,
2167,Í3,53.29,
2167,Í4,75.11,
2167,Í7,337.98,
2167,Í9.1,0.02,
2167,Í10.1,1.97,
2167,Í12,0.00,
2168,Í1,29.10,
2168,Í2,124.07,
2168,Í3,116.03,
2168,Í4,35.20,
2168,Í7,77.18,
2168,Í9.1,0.00,
2168,Í10.1,0.00,
2168,Í12,0.00,
2170,Í1,25.24,
2170,Í2,47.92,
2170,Í3,77.28,
2170,Í4,45.37,
2170,Í7,117.41,
2170,Í9.1,12.43,
2170,Í10.1,0.22,
2170,Í12,24.27,
2179,Í1,13.45,
2179,Í2,54.15,
2179,Í3,101.87,
2179,Í4,68.49,
2179,Í7,328.19,
2179,Í9.1,13.57,
2179,Í10.1,0.52,
2179,Í12,0.00,
2192,Í1,23.39,
2192,Í2,177.98,
2192,Í3,192.61,
2192,Í4,19.74,
2192,Í7,232.58,
2192,Í9.1,0.00,
2192,Í10.1,2.02,
2192,Í12,0.00,
2207,Í1,14.97,
2207,Í2,32.11,
2207,Í3,64.65,
2207,Í4,82.65,
2207,Í7,207.45,
2207,Í9.1,4.73,
2207,Í10.1,2.19,
2207,Í12,0.25,
2208,Í1,19.55,
2208,Í2,24.62,
2208,Í3,52.36,
2208,Í4,85.49,
2208,Í7,171.54,
2208,Í9.1,0.00,
2208,Í10.1,1.47,
2208,Í12,4.58,
2209,Í1,11.90,
2209,Í2,54.66,
2209,Í3,108.89,
2209,Í4,73.03,
2209,Í7,298.78,
2209,Í9.1,0.00,
2209,Í10.1,0.69,
2209,Í12,16.33,
2210,Í1,12.10,
2210,Í2,55.20,
2210,Í3,73.37,
2210,Í4,79.53,
2210,Í7,328.03,
2210,Í9.1,0.02,
2210,Í10.1,0.96,
2210,Í12,0.00,
2211,Í1,12.03,
2211,Í2,41.11,
2211,Í3,77.72,
2211,Í4,65.92,
2211,Í7,289.62,
2211,Í9.1,0.00,
2211,Í10.1,2.89,
2211,Í12,0.00,
2216,Í1,15.94,
2216,Í2,85.91,
2216,Í3,89.15,
2216,Í4,72.77,
2216,Í7,133.26,
2216,Í9.1,14.26,
2216,Í10.1,1.24,
2216,Í12,0.00,
2225,Í1,12.82,
2225,Í2,80.96,
2225,Í3,105.00,
2225,Í4,61.80,
2225,Í7,134.65,
2225,Í9.1,0.00,
2225,Í10.1,2.56,
2225,Í12,0.08,
2228,Í1,17.81,
2228,Í2,154.40,
2228,Í3,146.73,
2228,Í4,33.11,
2228,Í7,125.14,
2228,Í9.1,0.00,
2228,Í10.1,0.49,
2228,Í12,0.00,
2232,Í1,205.45,
2232,Í2,126.09,
2232,Í3,127.09,
2232,Í4,1.31,
2232,Í12,1.54,
2241,Í1,25.69,
2241,Í2,75.32,
2241,Í3,88.68,
2241,Í4,27.66,
2241,Í7,98.73,
2241,Í9.1,13.94,
2241,Í10.1,1.36,
2241,Í12,0.00,
2244,Í1,11.69,
2244,Í2,103.30,
2244,Í3,88.92,
2244,Í4,77.57,
2244,Í7,327.25,
2244,Í9.1,0.02,
2244,Í10.1,1.60,
2244,Í12,0.00,
2245,Í1,36.04,
2245,Í2,60.99,
2245,Í3,79.27,
2245,Í4,83.43,
2245,Í7,188.04,
2245,Í9.1,1.84,
2245,Í10.1,2.03,
2245,Í12,0.00,
2248,Í1,14.75,
2248,Í2,53.59,
2248,Í3,87.89,
2248,Í4,65.93,
2248,Í7,433.31,
2248,Í9.1,3.58,
2248,Í10.1,1.60,
2248,Í12,0.00,
2249,Í1,27.74,
2249,Í2,89.32,
2249,Í3,91.43,
2249,Í4,60.74,
2249,Í7,163.54,
2249,Í10.1,1.05,
2252,Í1,29.41,
2252,Í2,55.60,
2252,Í3,125.20,
2252,Í4,32.16,
2252,Í7,234.32,
2252,Í9.1,0.00,
2252,Í10.1,0.72,
2252,Í12,0.00,
2253,Í1,29.74,
2253,Í2,71.83,
2253,Í3,74.23,
2253,Í4,17.14,
2253,Í7,194.22,
2253,Í9.1,0.00,
2253,Í10.1,2.34,
2253,Í12,0.00,
2254,Í1,18.54,
2254,Í2,89.44,
2254,Í3,99.79,
2254,Í4,35.79,
2254,Í7,437.73,
2254,Í9.1,1.35,
2254,Í10.1,1.33,
2254,Í12,0.00,
2258,Í1,16.77,
2258,Í2,202.35,
2258,Í3,205.95,
2258,Í4,25.42,
2258,Í7,0.00,
2258,Í9.1,0.00,
2258,Í10.1,0.90,
2258,Í12,0.00,
2264,Í1,24.40,
2264,Í2,38.96,
2264,Í3,58.88,
2264,Í4,117.90,
2264,Í7,107.65,
2264,Í9.1,0.00,
2264,Í10.1,2.03,
2264,Í12,0.00,
2267,Í1,19.33,
2267,Í2,55.75,
2267,Í3,63.73,
2267,Í4,41.87,
2267,Í7,114.22,
2267,Í9.1,0.00,
2267,Í10.1,0.43,
2267,Í12,0.00,
2269,Í1,12.19,
2269,Í2,37.71,
2269,Í3,86.49,
2269,Í4,84.34,
2269,Í7,497.37,
2269,Í9.1,13.76,
2269,Í10.1,0.67,
2269,Í12,0.00,
2270,Í1,13.33,
2270,Í2,102.84,
2270,Í3,258.48,
2270,Í4,46.11,
2270,Í7,477.49,
2270,Í9.1,0.00,
2270,Í10.1,1.05,
2270,Í12,0.00,
2271,Í1,13.28,
2271,Í2,56.28,
2271,Í3,83.86,
2271,Í4,109.37,
2271,Í7,434.43,
2271,Í9.1,24.73,
2271,Í10.1,1.65,
2271,Í12,0.00,
2272,Í1,11.83,
2272,Í2,41.30,
2272,Í3,57.70,
2272,Í4,104.76,
2272,Í7,168.63,
2272,Í9.1,0.00,
2272,Í10.1,1.00,
2272,Í12,0.13,
2273,Í1,11.22,
2273,Í2,64.74,
2273,Í3,68.04,
2273,Í4,26.74,
2273,Í7,582.07,
2273,Í9.1,0.00,
2273,Í10.1,0.38,
2273,Í12,0.00,
2275,Í1,11.50,
2275,Í2,34.28,
2275,Í3,76.68,
2275,Í4,53.30,
2275,Í7,152.54,
2275,Í9.1,0.00,
2275,Í10.1,1.58,
2275,Í12,0.80,
2285,Í1,14.19,
2285,Í2,29.07,
2285,Í3,54.62,
2285,Í4,79.65,
2285,Í7,297.70,
2285,Í9.1,18.72,
2285,Í10.1,0.63,
2285,Í12,0.00,
2299,Í1,18.61,
2299,Í2,49.71,
2299,Í3,65.68,
2299,Í4,61.37,
2299,Í7,378.53,
2299,Í9.1,19.50,
2299,Í10.1,1.24,
2299,Í12,2.88,
2302,Í1,14.66,
2302,Í2,47.23,
2302,Í3,54.38,
2302,Í4,36.18,
2302,Í7,319.52,
2302,Í9.1,0.08,
2302,Í10.1,1.18,
2302,Í12,0.00,
2304,Í1,10.18,
2304,Í2,65.83,
2304,Í3,61.88,
2304,Í4,106.80,
2304,Í7,601.79,
2304,Í9.1,0.04,
2304,Í10.1,0.59,
2304,Í12,1.68,
2306,Í1,22.68,
2306,Í2,109.95,
2306,Í3,136.75,
2306,Í4,70.46,
2306,Í7,23.03,
2306,Í9.1,0.00,
2306,Í10.1,0.96,
2306,Í12,0.00,
2307,Í1,12.75,
2307,Í2,19.87,
2307,Í3,65.44,
2307,Í4,93.49,
2307,Í7,365.51,
2307,Í9.1,13.29,
2307,Í10.1,1.06,
2307,Í12,0.00,
2309,Í1,52.14,
2309,Í2,87.86,
2309,Í3,95.79,
2309,Í4,60.14,
2309,Í7,100.12,
2309,Í9.1,0.00,
2309,Í10.1,0.02,
2309,Í12,0.00,
2312,Í1,13.02,
2312,Í2,40.58,
2312,Í3,103.94,
2312,Í4,92.06,
2312,Í7,380.12,
2312,Í9.1,0.00,
2312,Í10.1,0.36,
2312,Í12,0.00,
2313,Í1,19.41,
2313,Í2,36.79,
2313,Í3,126.36,
2313,Í4,14.36,
2313,Í7,407.53,
2313,Í9.1,2.60,
2313,Í10.1,2.60,
2313,Í12,0.00,
2316,Í1,12.49,
2316,Í2,21.17,
2316,Í3,55.72,
2316,Í4,118.49,
2316,Í7,196.27,
2316,Í9.1,0.21,
2316,Í10.1,2.13,
2316,Í12,0.97,
2324,Í1,10.49,
2324,Í2,143.89,
2324,Í3,101.60,
2324,Í4,108.91,
2324,Í7,659.93,
2324,Í9.1,0.00,
2324,Í10.1,0.76,
2324,Í12,0.00,
2328,Í1,10.39,
2328,Í2,45.32,
2328,Í3,60.70,
2328,Í4,65.29,
